mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_cache_size,param_class_weight,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0032063961029052735,0.0005154619957969222,0.0035149097442626954,0.0003177302921658484,5.994842503189409,2000,"{1: 2, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.68125,0.85,0.8999999999999999,0.7414965986394557,0.5714285714285714,0.7488350340136053,0.11762639134819364,11
0.004403448104858399,0.0009708162676640735,0.003910732269287109,0.001019312916164152,1000.0,2000,"{1: 3, 0: 1}",0.1668100537200059,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(0.1668100537200059), 'kernel': 'rbf'}",0.75625,0.78125,0.8500000000000001,0.6326530612244897,0.7214285714285714,0.7483163265306123,0.07153751713449108,12
0.004204082489013672,0.0005100241506279455,0.0034096240997314453,0.0003824074068791683,359.38136638046257,2000,balanced,0.46415888336127775,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.7687499999999999,0.83125,0.7875,0.6666666666666666,0.6785714285714286,0.746547619047619,0.06379069773810153,13
0.003608369827270508,0.0009733045798425922,0.004101991653442383,0.0007997167321895572,0.774263682681127,2000,"{1: 2, 0: 1}",10.0,rbf,"{'C': np.float64(0.774263682681127), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.56875,0.91875,0.85,0.8299319727891157,0.5428571428571428,0.7420578231292516,0.1551193203131285,14
0.004540205001831055,0.001542392621962187,0.006167221069335938,0.001819573323050011,46.41588833612777,2000,balanced,1.2915496650148828,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.7374999999999999,0.8437500000000001,0.775,0.6666666666666667,0.6857142857142857,0.7417261904761906,0.0637261804684504,15
0.003207111358642578,0.0009332495476913707,0.003410005569458008,0.0005917847792583658,46.41588833612777,2000,"{1: 3, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.8,0.85,0.73125,0.6258503401360545,0.7,0.7414200680272108,0.07797002549832202,16
0.0033047676086425783,0.00039781170961132237,0.0035110950469970704,0.0007124992597742212,359.38136638046257,2000,"{1: 3, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(359.38136638046257), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.8562500000000001,0.8250000000000001,0.7124999999999999,0.5986394557823129,0.7142857142857142,0.7413350340136053,0.09179371315316666,17
0.0039020061492919924,0.0009157671142564173,0.003510904312133789,0.0005554997233227811,16.68100537200059,2000,balanced,1.2915496650148828,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.65625,0.8000000000000002,0.86875,0.727891156462585,0.65,0.740578231292517,0.08418500737622511,18
0.004204607009887696,0.0011213950448123978,0.004221391677856445,0.0005175378275635612,129.15496650148827,2000,balanced,0.46415888336127775,rbf,"{'C': np.float64(129.15496650148827), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.6625000000000001,0.7625,0.8624999999999999,0.7210884353741497,0.6857142857142857,0.7388605442176871,0.07045118062134752,19
0.004104709625244141,0.0003735067499531063,0.002956056594848633,0.0002492628377739003,16.68100537200059,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.775,0.8625,0.7875,0.6530612244897959,0.6142857142857143,0.7384693877551021,0.0914748254446496,20
0.004312658309936523,0.0012924184835784013,0.004202890396118164,0.0010299810589772388,46.41588833612777,2000,"{1: 3.5, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 3.5, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.81875,0.85625,0.73125,0.5918367346938775,0.6857142857142857,0.7367602040816326,0.09448703410915095,21
0.0036037921905517577,0.0009724175439513509,0.0031055927276611326,0.0001996240706031486,16.68100537200059,2000,"{1: 3, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(16.68100537200059), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.70625,0.8375,0.7875,0.6666666666666666,0.6785714285714286,0.7352976190476191,0.06624537377421355,22
0.00651402473449707,0.004048238724167895,0.003905963897705078,0.0008019439387876092,2.1544346900318834,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.6375,0.8375,0.8562500000000001,0.782312925170068,0.5571428571428572,0.734141156462585,0.11711707867970905,23
0.0060101509094238285,0.0033151132078319567,0.004411077499389649,0.0009700193263005803,46.41588833612777,2000,"{1: 2, 0: 1}",0.46415888336127775,rbf,"{'C': np.float64(46.41588833612777), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.63125,0.75,0.90625,0.7891156462585034,0.5928571428571427,0.7338945578231293,0.1126433397895128,24
0.004608297348022461,0.0005909756994784428,0.0036034584045410156,0.0007344891169721539,1000.0,2000,balanced,0.46415888336127775,rbf,"{'C': np.float64(1000.0), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(0.46415888336127775), 'kernel': 'rbf'}",0.88125,0.8375,0.68125,0.6122448979591837,0.6571428571428571,0.7338775510204081,0.10574367622923825,25
0.003508901596069336,0.0010571301449728244,0.0034046173095703125,0.0007983757889162388,5.994842503189409,2000,balanced,3.593813663804626,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.68125,0.84375,0.85625,0.6870748299319729,0.6,0.7336649659863945,0.09993007339831378,26
0.004203701019287109,0.0014701146378131925,0.003713560104370117,0.0005089082274316272,2.1544346900318834,2000,balanced,10.0,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': 'balanced', 'gamma': np.float64(10.0), 'kernel': 'rbf'}",0.6875,0.91875,0.7875,0.7210884353741498,0.55,0.73296768707483,0.12097474335679338,27
0.0045124530792236325,0.0016829091018321588,0.00541391372680664,0.0016902337158807377,2.1544346900318834,2000,"{1: 2, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(2.1544346900318834), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.60625,0.8125,0.89375,0.8095238095238094,0.5357142857142857,0.731547619047619,0.13637695878197797,28
0.0038028240203857424,0.0014379901452853908,0.005814313888549805,0.0007526896065580608,5.994842503189409,2000,"{1: 2, 0: 1}",1.2915496650148828,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 2, 0: 1}, 'gamma': np.float64(1.2915496650148828), 'kernel': 'rbf'}",0.6312500000000001,0.775,0.875,0.7755102040816325,0.6,0.7313520408163265,0.10174831802413913,29
0.005410909652709961,0.0018903973423141027,0.006009864807128906,0.0013459302241269795,5.994842503189409,2000,"{1: 3, 0: 1}",3.593813663804626,rbf,"{'C': np.float64(5.994842503189409), 'cache_size': 2000, 'class_weight': {1: 3, 0: 1}, 'gamma': np.float64(3.593813663804626), 'kernel': 'rbf'}",0.7374999999999999,0.8625000000000002,0.7562500000000001,0.6666666666666667,0.6285714285714286,0.7302976190476191,0.08074649940110647,30
